2.051828452868319275e+01,5.693856338194703426e+01,6.166036003787198183e+01,6.053098380168622583e+01,3.313608305156178346e+01,8.013114251026250656e+01,5.557877292636101174e+01,7.705841939723393352e+01,2.469817807045693669e+01,5.240229002629560995e+01,0.000000000000000000e+00,6.530696746902277994e+01,2.193171219946130890e+01,3.443835071544512516e+01,8.421401308570919753e+01,6.511528238439882443e+01,6.661080993352355506e+01,6.118823416311342100e+01,2.561249694973139412e+01,5.166236541235795698e+01,1.208304597359457233e+01,2.942787793912432193e+01,3.138470965295043058e+01,2.700000000000000000e+01,6.685057965343307274e+01,5.053711507397311209e+01,4.110960958218893069e+01,7.368174807915458757e+01,5.371219600798313820e+01,5.442425929675111007e+01,8.958794561770015719e+01,5.000000000000000000e+00,6.506919393998975920e+01,4.742362280551750331e+01,5.522680508593630577e+01,1.389244398944980396e+01,3.361547262794321966e+01,2.109502310972898798e+01,5.011985634456667071e+01,4.176122603564220270e+01,3.601388621073821383e+01,7.100704190430693075e+01,4.767598976424086743e+01,4.750789408087881327e+01,4.427188724235730888e+01,1.456021977856103611e+01,3.847076812334268681e+01,3.401470270338990076e+01,2.280350850198275836e+01,1.676305461424021104e+01
4.901020301937138157e+01,4.459820624195551630e+01,2.220360331117451835e+01,6.403124237432848531e+00,6.992138442565335765e+01,5.234500931320960149e+01,2.284731931759172596e+01,1.640121946685672683e+01,8.417244204607585800e+01,3.330165161069342616e+01,6.530696746902277994e+01,0.000000000000000000e+00,6.414047084329830284e+01,4.327817001676480402e+01,2.118962010041709121e+01,3.488552708502481892e+01,2.209072203437452231e+01,4.123105625617660586e+00,4.410215414239988974e+01,3.828837943815329226e+01,5.903388857258176614e+01,8.077747210701755876e+01,4.701063709417263681e+01,3.921734310225515685e+01,1.216552506059643868e+01,4.070626487409523975e+01,8.605230967266363962e+01,3.649657518178931781e+01,1.749285568453590045e+01,7.823681997627460305e+01,6.296824596572466248e+01,6.449806198638839305e+01,3.894868418830089496e+01,7.121797525905942905e+01,6.037383539249432118e+01,5.234500931320960149e+01,8.868483523128404045e+01,6.648308055437864539e+01,2.282542442102665348e+01,7.424957912338628319e+01,3.046309242345563462e+01,1.565247584249852864e+01,6.551335741663679357e+01,6.720119046564576593e+01,7.433034373659252481e+01,7.316419889536138044e+01,3.041381265149109936e+01,3.231098884280702066e+01,7.057619995437555360e+01,4.866210024238575471e+01
3.452535300326413648e+01,4.100000000000000000e+01,5.315072906367324634e+01,5.818075283115542362e+01,5.434151267677410146e+01,6.389053137985315090e+01,4.753945729601885262e+01,7.178439941937244839e+01,2.202271554554523902e+01,6.264982043070833839e+01,2.193171219946130890e+01,6.414047084329830284e+01,0.000000000000000000e+00,2.256102834535695578e+01,7.937883848986453472e+01,7.494664769020693029e+01,5.805170109479996654e+01,6.020797289396147534e+01,3.764306044943742080e+01,6.356099432828281692e+01,3.125699921617556853e+01,1.664331697709323876e+01,1.843908891458577415e+01,2.690724809414741969e+01,6.952697318307478724e+01,3.612478373637688378e+01,2.418677324489564739e+01,6.107372593840987918e+01,5.800000000000000000e+01,3.257299494980465937e+01,7.209022125087423660e+01,2.657066051117284644e+01,7.605918747922567036e+01,2.549509756796392423e+01,3.500000000000000000e+01,2.716615541441224835e+01,2.459674775249768786e+01,4.244997055358224713e+01,5.622277118748238678e+01,2.022374841615668473e+01,3.420526275297414287e+01,6.484597134749390079e+01,6.700746227100381702e+01,2.580697580112788003e+01,2.256102834535695578e+01,1.431782106327635340e+01,4.548626166217663780e+01,3.264965543462901820e+01,4.459820624195551630e+01,2.596150997149434048e+01
3.312099032335839155e+01,2.280350850198275836e+01,3.059411708155671050e+01,3.701351104664349378e+01,5.882176467941096831e+01,4.579301256742124338e+01,2.500000000000000000e+01,4.939635614091387339e+01,4.440720662234903671e+01,5.063595560468865386e+01,3.443835071544512516e+01,4.327817001676480402e+01,2.256102834535695578e+01,0.000000000000000000e+00,5.700877125495689768e+01,6.140032573203500732e+01,3.551056180912940619e+01,3.962322551231790158e+01,3.289376840679705083e+01,5.315072906367324634e+01,3.676955262170046979e+01,3.862641583165593318e+01,4.123105625617660586e+00,1.552417469626002422e+01,5.060632371551997721e+01,1.612451549659709826e+01,4.280186911806539030e+01,3.981205847478876336e+01,4.114608122288196768e+01,3.794733192202055250e+01,5.560575509783137704e+01,3.689173349139343117e+01,6.356099432828281692e+01,3.008321791298264714e+01,2.668332812825266842e+01,2.906888370749726747e+01,4.681879964287850271e+01,4.883646178829911833e+01,4.110960958218893069e+01,3.140063693621516450e+01,1.676305461424021104e+01,4.237924020083418242e+01,6.612866246946175863e+01,2.692582403567251959e+01,3.190611226708763226e+01,3.501428280002319582e+01,3.313608305156178346e+01,1.627882059609970611e+01,5.232590180780452016e+01,2.500000000000000000e+01
6.946221994724902515e+01,4.949747468305832854e+01,2.745906043549196340e+01,2.408318915758459156e+01,9.109335870413386260e+01,4.712748667179271678e+01,3.220248437620923454e+01,7.615773105863908654e+00,1.006876357851350150e+02,5.353503525729669121e+01,8.421401308570919753e+01,2.118962010041709121e+01,7.937883848986453472e+01,5.700877125495689768e+01,0.000000000000000000e+00,5.234500931320960149e+01,2.343074902771996193e+01,2.473863375370596174e+01,6.477653896280658330e+01,5.852349955359812839e+01,7.915806970865320125e+01,9.563472172804185334e+01,6.109828148156051242e+01,5.731491952362839726e+01,2.906888370749726747e+01,4.860041152089146976e+01,9.888377015466188880e+01,3.220248437620923454e+01,3.848376280978771291e+01,8.645229898620394238e+01,5.573149917237109463e+01,8.400595217006947735e+01,5.658621740318043436e+01,8.060397012554653884e+01,6.646803743153546407e+01,7.200694410957876812e+01,1.038171469459645664e+02,8.729833904490966745e+01,4.386342439892261780e+01,8.544003745317530729e+01,4.825971404805461873e+01,1.476482306023340030e+01,8.635392289873112759e+01,7.621679604916491257e+01,8.487638069569177901e+01,9.024411338142782313e+01,5.141984052872976463e+01,5.024937810560444973e+01,9.141115905621151683e+01,6.800735254367721438e+01
4.459820624195551630e+01,7.300684899377591819e+01,5.457105459856901319e+01,3.794733192202055250e+01,5.217278984298232558e+01,8.586617494683223129e+01,5.246903848937962067e+01,5.021951811795887721e+01,8.914033879226620627e+01,1.272792206135785520e+01,6.511528238439882443e+01,3.488552708502481892e+01,7.494664769020693029e+01,6.140032573203500732e+01,5.234500931320960149e+01,0.000000000000000000e+00,5.597320787662611963e+01,3.417601498127012150e+01,3.959797974644666141e+01,1.431782106327635340e+01,5.420332093147060704e+01,9.021086409075128643e+01,6.356886030125127007e+01,4.875448697299562184e+01,2.360084744241189370e+01,6.706713054842886379e+01,9.912618221237011085e+01,7.051950084905593030e+01,2.202271554554523902e+01,9.932774033471213215e+01,9.684007434941383963e+01,6.184658438426490790e+01,4.242640687119284770e+00,9.139474820797966004e+01,8.570880934886447733e+01,5.162363799656122865e+01,9.667471230885561795e+01,5.503635162326805386e+01,2.039607805437113797e+01,9.138927727036690385e+01,4.464302857109942835e+01,5.053711507397311209e+01,4.011234224026316042e+01,8.832326986700617510e+01,9.247702417357513127e+01,7.789736837660178992e+01,2.952964612046680060e+01,4.522167621838005402e+01,5.830951894845300387e+01,5.044799302251775686e+01
5.594640292279746063e+01,2.624880949681337583e+01,5.000000000000000000e+00,1.802775637731994607e+01,8.077747210701755876e+01,3.026549190084311292e+01,1.104536101718726115e+01,1.627882059609970611e+01,7.990619500389190932e+01,5.162363799656122865e+01,6.661080993352355506e+01,2.209072203437452231e+01,5.805170109479996654e+01,3.551056180912940619e+01,2.343074902771996193e+01,5.597320787662611963e+01,0.000000000000000000e+00,2.184032966784155505e+01,5.235456045083369503e+01,5.630275304103698630e+01,6.419501538281613762e+01,7.376313442364011053e+01,3.962322551231790158e+01,4.002499219237900263e+01,3.423448553724738019e+01,2.523885892824792521e+01,7.605918747922567036e+01,1.456021977856103611e+01,3.535533905932737753e+01,6.303173803727769808e+01,4.100000000000000000e+01,6.746851117373199713e+01,5.980802621722271795e+01,5.720139858430036384e+01,4.318564576337836769e+01,5.632051136131489244e+01,8.200609733428362347e+01,7.432361670424818101e+01,3.966106403010387993e+01,6.226556030423238752e+01,3.162277660168379256e+01,9.433981132056603158e+00,8.062257748298549132e+01,5.280151512977634098e+01,6.158733636065128536e+01,7.017834423809100031e+01,4.186884283091664116e+01,3.352610922848042208e+01,7.839005038906404366e+01,5.192301994298868095e+01
4.504442251822083421e+01,4.244997055358224713e+01,2.102379604162863913e+01,4.000000000000000000e+00,6.640783086353596332e+01,5.197114584074513033e+01,2.061552812808830382e+01,1.923538406167134340e+01,8.011242100947892197e+01,3.114482300479487265e+01,6.118823416311342100e+01,4.123105625617660586e+00,6.020797289396147534e+01,3.962322551231790158e+01,2.473863375370596174e+01,3.417601498127012150e+01,2.184032966784155505e+01,0.000000000000000000e+00,4.019950248448355978e+01,3.606937759374286401e+01,5.500909015790026757e+01,7.685050422736340181e+01,4.327817001676480402e+01,3.511409973215887703e+01,1.315294643796590535e+01,3.807886552931954327e+01,8.232860985101109463e+01,3.640054944640259293e+01,1.486606874731850603e+01,7.516648189186453521e+01,6.281719509815764013e+01,6.040695324215582218e+01,3.807886552931954327e+01,6.800735254367721438e+01,5.777542730261716031e+01,4.825971404805461873e+01,8.472307831990053728e+01,6.264982043070833839e+01,2.000000000000000000e+01,7.076722405181652675e+01,2.640075756488817049e+01,1.702938636592640265e+01,6.268173577685927711e+01,6.407027391856539111e+01,7.093659140387279649e+01,6.907966415668217053e+01,2.668332812825266842e+01,2.823118842698620767e+01,6.675327707311454617e+01,4.455333881989092504e+01
5.385164807134503739e+00,5.353503525729669121e+01,4.802082881417187821e+01,4.079215610874227593e+01,2.860069929215018192e+01,7.433034373659252481e+01,4.243819034784588951e+01,5.846366392897386532e+01,4.957822102496216132e+01,2.687005768508880621e+01,2.561249694973139412e+01,4.410215414239988974e+01,3.764306044943742080e+01,3.289376840679705083e+01,6.477653896280658330e+01,3.959797974644666141e+01,5.235456045083369503e+01,4.019950248448355978e+01,0.000000000000000000e+00,2.662705391138869615e+01,1.581138830084189628e+01,5.147815070493500400e+01,3.275667870831839679e+01,1.746424919657297892e+01,4.295346318982905842e+01,4.632493928760187885e+01,6.146543744251723496e+01,6.341135544995076145e+01,2.961418578992169515e+01,6.700746227100381702e+01,8.514693182963200968e+01,2.282542442102665348e+01,3.982461550347975532e+01,5.900000000000000000e+01,5.948108943185220454e+01,1.204159457879229578e+01,5.742821606144492108e+01,2.256102834535695578e+01,2.529822128134703618e+01,5.656854249492380404e+01,2.193171219946130890e+01,5.375872022286245056e+01,3.324154027718932269e+01,5.714017850864661341e+01,5.830951894845300387e+01,3.841874542459709119e+01,1.414213562373095101e+01,2.051828452868319275e+01,2.668332812825266842e+01,1.170469991071962568e+01
3.124099870362661591e+01,6.844705983459040510e+01,5.371219600798313820e+01,3.905124837953326988e+01,3.832753579347360073e+01,8.458132181516199921e+01,5.015974481593781320e+01,5.467174773134657784e+01,7.605918747922567036e+01,5.000000000000000000e+00,5.166236541235795698e+01,3.828837943815329226e+01,6.356099432828281692e+01,5.315072906367324634e+01,5.852349955359812839e+01,1.431782106327635340e+01,5.630275304103698630e+01,3.606937759374286401e+01,2.662705391138869615e+01,0.000000000000000000e+00,4.036087214122112954e+01,7.803204469959761980e+01,5.458937625582472464e+01,3.883297567789519888e+01,2.996664812754339380e+01,6.181423784210236505e+01,8.766413177577246074e+01,7.032780389006896371e+01,2.126029162546929996e+01,9.042676594902640375e+01,9.575489543621254995e+01,4.810405388322277531e+01,1.345362404707370985e+01,8.237718130647589021e+01,7.902531240052138628e+01,3.860051813123756403e+01,8.405355435673139652e+01,4.071854614300466579e+01,1.664331697709323876e+01,8.132035415564789105e+01,3.701351104664349378e+01,5.307541803886239506e+01,2.846049894151541437e+01,7.976214641043706877e+01,8.271033792700886522e+01,6.500000000000000000e+01,2.002498439450078749e+01,3.701351104664349378e+01,4.401136216933077350e+01,3.807886552931954327e+01
1.044030650891055068e+01,5.946427498927402411e+01,5.946427498927402411e+01,5.508175741568164341e+01,2.340939982143925135e+01,8.200609733428362347e+01,5.348831648126532912e+01,7.244308110509933840e+01,3.671511950137163893e+01,4.161730409336962566e+01,1.208304597359457233e+01,5.903388857258176614e+01,3.125699921617556853e+01,3.676955262170046979e+01,7.915806970865320125e+01,5.420332093147060704e+01,6.419501538281613762e+01,5.500909015790026757e+01,1.581138830084189628e+01,4.036087214122112954e+01,0.000000000000000000e+00,4.123105625617660763e+01,3.482814953453599571e+01,2.459674775249768786e+01,5.869412236331675814e+01,5.249761899362675166e+01,5.261178575186362139e+01,7.335529974037322631e+01,4.535416188179426911e+01,6.356099432828281692e+01,9.219544457292887785e+01,7.810249675906653977e+00,5.381449618829483938e+01,5.604462507680821659e+01,6.105735008989498880e+01,8.062257748298549132e+00,4.569463863518345192e+01,1.220655561573370207e+01,4.110960958218893069e+01,5.147815070493500400e+01,3.257299494980465937e+01,6.708203932499368705e+01,3.612478373637688378e+01,5.536244214266563546e+01,5.375872022286245056e+01,2.657066051117284644e+01,2.983286778035259701e+01,3.067572330035593353e+01,1.555634918610404505e+01,1.252996408614166768e+01
4.742362280551750331e+01,5.400000000000000000e+01,6.896375859826666499e+01,7.479304780526061336e+01,6.203224967708329274e+01,7.566372975210778407e+01,6.356886030125127007e+01,8.802272433866154699e+01,1.131370849898476116e+01,7.766595135579039777e+01,2.942787793912432193e+01,8.077747210701755876e+01,1.664331697709323876e+01,3.862641583165593318e+01,9.563472172804185334e+01,9.021086409075128643e+01,7.376313442364011053e+01,7.685050422736340181e+01,5.147815070493500400e+01,7.803204469959761980e+01,4.123105625617660763e+01,0.000000000000000000e+00,3.453983207834108526e+01,4.318564576337836769e+01,8.605230967266363962e+01,5.035871324805668792e+01,1.216552506059643868e+01,7.523961722390671980e+01,7.427651041883967764e+01,3.255764119219941222e+01,8.246211251235321527e+01,3.436568055487916240e+01,9.097252332435327560e+01,2.865309756378880479e+01,4.368065933568311010e+01,3.981205847478876336e+01,8.246211251235321171e+00,5.008991914547277702e+01,7.218032973047435519e+01,2.024845673131658685e+01,5.080354318352215159e+01,8.099382692526634742e+01,7.710382610480493781e+01,3.138470965295043058e+01,2.302172886644267535e+01,1.503329637837290811e+01,6.107372593840987918e+01,4.920365840057017692e+01,5.100980297942739838e+01,3.996248240537617136e+01
3.231098884280702066e+01,2.555386467836127551e+01,3.471310991541956525e+01,4.080441152620633005e+01,5.745432968889289782e+01,4.876474136094643796e+01,2.912043955712207222e+01,5.348831648126532912e+01,4.031128874149274566e+01,5.239274758971894386e+01,3.138470965295043058e+01,4.701063709417263681e+01,1.843908891458577415e+01,4.123105625617660586e+00,6.109828148156051242e+01,6.356886030125127007e+01,3.962322551231790158e+01,4.327817001676480402e+01,3.275667870831839679e+01,5.458937625582472464e+01,3.482814953453599571e+01,3.453983207834108526e+01,0.000000000000000000e+00,1.600000000000000000e+01,5.390732788777421547e+01,1.931320791582796659e+01,3.905124837953326988e+01,4.356604182158393002e+01,4.390899680020029905e+01,3.590264614203248072e+01,5.824946351684279477e+01,3.420526275297414287e+01,6.552098900352466160e+01,2.789265136196270589e+01,2.692582403567251959e+01,2.745906043549196340e+01,4.272001872658765365e+01,4.701063709417263681e+01,4.346262762420145975e+01,2.830194339616981125e+01,1.923538406167134340e+01,4.648655719667783615e+01,6.580273550544841044e+01,2.517935662402834396e+01,2.906888370749726747e+01,3.106444913401813324e+01,3.471310991541956525e+01,1.838477631085023489e+01,5.032891812864647818e+01,2.370653918225939449e+01
